gtdb_genome_representative	aquatic_habitat	host_associated	soil_habitat
GB_GCA_017853885.1	1	0	0
GB_GCA_903952905.1	1	0	0
RS_GCF_007992435.1			
GB_GCA_019186985.1	1	0	0
RS_GCF_900167535.1			
RS_GCF_014203045.1			
RS_GCF_004364345.1			
GB_GCA_002343505.1	0	0	1
GB_GCA_009885695.1	0	0	1
RS_GCF_005780165.1	1	0	0
GB_GCA_000739655.1			
RS_GCF_000172155.1	0	0	1
GB_GCA_000739635.1			
RS_GCF_003315205.1			
RS_GCF_011044495.1	0	0	1
GB_GCA_903954065.1	1	0	0
GB_GCA_018003315.1	1	0	0
GB_GCA_903932825.1	1	0	0
GB_GCA_004143925.1	0	1	0
GB_GCA_002298145.1			
GB_GCA_903928175.1	1	0	0
GB_GCA_903933715.1	1	0	0
GB_GCA_903901425.1	1	0	0
GB_GCA_903846165.1	1	0	0
GB_GCA_903916085.1	1	0	0
GB_GCA_903874975.1	1	0	0
RS_GCF_000173075.1	0	0	1
GB_GCA_009885995.1	0	0	1
GB_GCA_903929475.1	1	0	0
GB_GCA_903888925.1	1	0	0
GB_GCA_014189875.1	1	0	0
GB_GCA_018240025.1	0	0	1
GB_GCA_019241085.1	0	0	1
GB_GCA_903642295.1			
GB_GCA_019244415.1			
GB_GCA_003217965.1	0	0	1
GB_GCA_003219125.1	0	0	1
GB_GCA_003221295.1	0	0	1
GB_GCA_003220155.1	0	0	1
GB_GCA_003167365.1	0	0	1
GB_GCA_003219215.1	0	0	1
GB_GCA_003218135.1	0	0	1
GB_GCA_003217895.1	0	0	1
GB_GCA_003218475.1	0	0	1
GB_GCA_003219415.1	0	0	1
GB_GCA_003219695.1	0	0	1
GB_GCA_003219515.1	0	0	1
GB_GCA_003218535.1	0	0	1
GB_GCA_003218235.1	0	0	1
GB_GCA_003218395.1	0	0	1
GB_GCA_005887825.1			
GB_GCA_003219195.1	0	0	1
GB_GCA_902810735.1			
GB_GCA_003134735.1	0	0	1
GB_GCA_003134785.1	0	0	1
GB_GCA_003218305.1	0	0	1
GB_GCA_003169695.1	0	0	1
GB_GCA_003140255.1	0	0	1
GB_GCA_003218375.1	0	0	1
GB_GCA_013820755.1	0	0	1
GB_GCA_013694595.1	0	0	1
GB_GCA_902805675.1	0	0	1
GB_GCA_013812515.1	0	0	1
GB_GCA_003167635.1	0	0	1
GB_GCA_013815325.1	0	0	1
GB_GCA_019247695.1	0	0	1
GB_GCA_019262005.1			
GB_GCA_019246215.1	0	0	1
GB_GCA_019235445.1	0	0	1
GB_GCA_903823215.1	1	0	0
GB_GCA_002452515.1	0	0	1
GB_GCA_903847935.1	1	0	0
GB_GCA_903826635.1	1	0	0
GB_GCA_009928265.1	1	0	0
GB_GCA_903846975.1	1	0	0
GB_GCA_903831795.1	1	0	0
GB_GCA_903933015.1	1	0	0
GB_GCA_903871535.1	1	0	0
GB_GCA_008932965.1	1	0	0
GB_GCA_015655545.1			
GB_GCA_017305195.1	0	0	1
RS_GCF_001613545.1			
GB_GCA_003054655.1	0	1	1
GB_GCA_014879575.1			
GB_GCA_007280915.1	1	0	0
GB_GCA_903915315.1	1	0	0
GB_GCA_009920585.1	1	0	0
GB_GCA_009886045.1	0	0	1
GB_GCA_002396485.1	1	0	0
GB_GCA_018402345.1	1	0	0
GB_GCA_018970255.1	1	0	0
RS_GCF_001318295.1	0	1	0
GB_GCA_016766675.1			
GB_GCA_016766695.1			
GB_GCA_016766615.1			
GB_GCA_016766635.1			
GB_GCA_016766715.1			
GB_GCA_016766655.1			
GB_GCA_014879535.1			
GB_GCA_018883245.1	1	0	0
GB_GCA_018402585.1	1	0	0
GB_GCA_903953565.1	1	0	0
GB_GCA_017853515.1	1	0	0
GB_GCA_002429065.1			
GB_GCA_002429005.1			
GB_GCA_903906425.1	1	0	0
GB_GCA_001804865.1	1	0	0
GB_GCA_017527155.1	0	1	0
GB_GCA_017993455.1	1	0	0
GB_GCA_002347655.1			
GB_GCA_009930415.1	1	0	0
GB_GCA_004321905.1	1	0	0
GB_GCA_903873835.1	1	0	0
GB_GCA_903896925.1	1	0	0
GB_GCA_903912445.1	1	0	0
GB_GCA_018001225.1	1	0	0
GB_GCA_018823105.1			
GB_GCA_012103575.1	1	1	0
RS_GCF_001017655.1	1	0	0
GB_GCA_903826865.1	1	0	0
GB_GCA_903831085.1	1	0	0
GB_GCA_013141415.1			
GB_GCA_014381785.1			
GB_GCA_009905215.1	0	0	1
GB_GCA_003230915.1	1	0	0
RS_GCF_900890705.1	0	0	1
GB_GCA_016744085.1	1	1	0
RS_GCF_900890425.1	0	0	1
GB_GCA_004299845.1	1	0	0
GB_GCA_012729265.1			
GB_GCA_016937945.1	1	0	0
GB_GCA_003246265.1	1	0	1
GB_GCA_003563855.1	1	0	1
GB_GCA_016873715.1	1	0	0
GB_GCA_018898455.1			
GB_GCA_903824675.1	1	0	0
GB_GCA_903925685.1	1	0	0
GB_GCA_903895695.1	1	0	0
GB_GCA_903908715.1	1	0	0
GB_GCA_903891075.1	1	0	0
GB_GCA_903958395.1	1	0	0
GB_GCA_004525935.1	0	0	1
GB_GCA_016873635.1	1	0	0
GB_GCA_003565095.1	1	0	1
GB_GCA_012521875.1			
GB_GCA_012520735.1			
GB_GCA_016873675.1	1	0	0
GB_GCA_017454745.1	0	1	0
GB_GCA_017432735.1	0	1	0
GB_GCA_017525225.1	0	1	0
GB_GCA_905194925.1			
GB_GCA_902779865.1			
GB_GCA_902800385.1			
GB_GCA_012838435.1			
GB_GCA_903935195.1	1	0	0
GB_GCA_009778475.1	0	1	0
GB_GCA_004555175.1	0	1	0
GB_GCA_900771325.1			
GB_GCA_903861045.1	1	0	0
GB_GCA_016873655.1	1	0	0
GB_GCA_013203785.1	1	0	0
GB_GCA_018648805.1	1	0	0
GB_GCA_002428045.1	1	0	0
GB_GCA_009929845.1	1	0	0
GB_GCA_018814445.1			
GB_GCA_007134735.1	1	0	1
GB_GCA_003562335.1	1	0	1
GB_GCA_007123265.1	1	0	1
GB_GCA_007126515.1	1	0	1
GB_GCA_007132345.1	1	0	1
GB_GCA_017417585.1	0	1	0
GB_GCA_903896595.1	1	0	0
GB_GCA_903894975.1	1	0	0
GB_GCA_903921725.1	1	0	0
GB_GCA_013151865.1	1	0	0
GB_GCA_903837355.1	1	0	0
GB_GCA_903834675.1	1	0	0
GB_GCA_001803205.1	1	0	0
GB_GCA_017629515.1	0	1	0
GB_GCA_018435045.1	1	0	1
GB_GCA_003522165.1			
GB_GCA_905211485.1			
GB_GCA_015061915.1	0	1	0
GB_GCA_002315855.1			
GB_GCA_902780135.1			
GB_GCA_902778895.1			
GB_GCA_902794225.1			
GB_GCA_017615635.1	0	1	0
GB_GCA_017503545.1	0	1	0
GB_GCA_017503375.1	0	1	0
GB_GCA_015061845.1	0	1	0
GB_GCA_017456495.1	0	1	0
GB_GCA_905197955.1			
GB_GCA_905194415.1			
GB_GCA_900762595.1			
GB_GCA_900768925.1			
GB_GCA_002405835.1			
GB_GCA_001804785.1			
GB_GCA_017134815.1			
RS_GCF_903645315.1			
GB_GCA_900768505.1			
GB_GCA_015061885.1	0	1	0
GB_GCA_015061575.1	0	1	0
GB_GCA_017414565.1	0	1	0
GB_GCA_017457105.1	0	1	0
GB_GCA_017466125.1	0	1	0
GB_GCA_905202975.1			
GB_GCA_900550905.1			
GB_GCA_905193345.1	0	1	0
RS_GCF_003096415.1			
GB_GCA_018265615.1	0	1	0
GB_GCA_002998355.1	0	1	0
GB_GCA_002314455.1			
GB_GCA_017456785.1	0	1	0
GB_GCA_015061775.1	0	1	0
GB_GCA_017450705.1	0	1	0
GB_GCA_015061725.1	0	1	0
GB_GCA_015061805.1	0	1	0
GB_GCA_017504435.1	0	1	0
GB_GCA_015061815.1	0	1	0
GB_GCA_015061685.1	0	1	0
GB_GCA_015061625.1	0	1	0
GB_GCA_015061745.1	0	1	0
GB_GCA_012519765.1			
GB_GCA_002483765.1	0	0	1
GB_GCA_903840185.1	1	0	0
GB_GCA_903831825.1	1	0	0
GB_GCA_903863035.1	1	0	0
GB_GCA_015486135.1	1	0	0
GB_GCA_903833465.1	1	0	0
GB_GCA_001804815.1	1	0	0
GB_GCA_001804805.1			
GB_GCA_016699595.1	0	0	1
GB_GCA_000503835.1			
GB_GCA_016432425.1	1	0	0
GB_GCA_016432345.1	1	0	0
GB_GCA_016700135.1	0	0	1
GB_GCA_016432445.1	1	0	0
GB_GCA_016699265.1	0	0	1
GB_GCA_013426185.1			
GB_GCA_013374855.1			
GB_GCA_016432365.1	1	0	0
GB_GCA_001029755.1	0	0	1
GB_GCA_016432525.1	1	0	0
GB_GCA_013374835.1			
GB_GCA_016700095.1	0	0	1
GB_GCA_001029715.1	0	0	1
RS_GCF_009936135.1			
GB_GCA_001029675.1	0	0	1
GB_GCA_017984655.1	1	0	0
GB_GCA_002783265.1	1	0	0
GB_GCA_001873165.1	1	0	0
GB_GCA_002771035.1	1	0	0
GB_GCA_002785345.1	1	0	0
GB_GCA_002786835.1	1	0	0
GB_GCA_010119135.1			
GB_GCA_001871945.1	1	0	0
GB_GCA_018061975.1	1	0	0
GB_GCA_014377305.1			
GB_GCA_013268835.1			
GB_GCA_003260345.1	0	1	0
GB_GCA_002747975.1	1	1	0
GB_GCA_010119145.1			
GB_GCA_013368515.1			
GB_GCA_003260325.1	0	1	0
GB_GCA_002761215.1	0	1	0
GB_GCA_013350285.1			
GB_GCA_010119095.1	1	0	0
GB_GCA_016699515.1	0	0	1
GB_GCA_016699145.1	0	0	1
GB_GCA_015485665.1	1	0	0
GB_GCA_016763975.1			
GB_GCA_018061065.1	1	0	0
GB_GCA_017994125.1	1	0	0
GB_GCA_001430805.1			
GB_GCA_001430755.1			
GB_GCA_001430905.1			
GB_GCA_001430885.1			
GB_GCA_001430845.1			
GB_GCA_018664905.1	1	0	0
GB_GCA_018401175.1	1	0	0
GB_GCA_018608565.1	1	0	0
GB_GCA_016699755.1	0	0	1
GB_GCA_016839105.1			
GB_GCA_001007975.1	0	0	1
GB_GCA_003260355.1	0	1	0
GB_GCA_015258205.1	0	1	0
GB_GCA_000350285.1	0	1	0
GB_GCA_000503875.1			
GB_GCA_003543185.1	0	0	1
GB_GCA_003519285.1	1	0	0
GB_GCA_002791215.1	1	0	0
GB_GCA_016699995.1	0	0	1
GB_GCA_016699205.1	0	0	1
GB_GCA_016699775.1	0	0	1
GB_GCA_016432645.1	1	0	0
GB_GCA_016699795.1	0	0	1
GB_GCA_016699425.1	0	0	1
GB_GCA_016699975.1	0	0	1
GB_GCA_016699385.1	0	0	1
GB_GCA_016699875.1	0	0	1
GB_GCA_001029635.1	0	0	1
GB_GCA_016699365.1	0	0	1
GB_GCA_016699085.1	0	0	1
GB_GCA_001029775.1	0	0	1
GB_GCA_016699465.1	0	0	1
GB_GCA_016699245.1	0	0	1
GB_GCA_016432285.1	1	0	0
GB_GCA_017134395.1	1	1	0
GB_GCA_016432465.1	1	0	0
GB_GCA_016432485.1	1	0	0
GB_GCA_016432405.1	1	0	0
GB_GCA_014377045.1			
GB_GCA_012031925.1			
GB_GCA_016432565.1	1	0	0
GB_GCA_016432625.1	1	0	0
GB_GCA_001029735.1	0	0	1
GB_GCA_001029795.1	0	0	1
GB_GCA_016700035.1	0	0	1
GB_GCA_016699105.1	0	0	1
GB_GCA_016700315.1	0	0	1
GB_GCA_016700375.1	0	0	1
GB_GCA_016699935.1	0	0	1
GB_GCA_016699955.1	0	0	1
GB_GCA_002952755.1	0	1	1
GB_GCA_003516025.1	1	0	0
GB_GCA_016699895.1	0	0	1
GB_GCA_004136275.1	0	1	0
GB_GCA_016700355.1	0	0	1
RS_GCF_000392435.1	0	0	1
GB_GCA_016700395.1	0	0	1
GB_GCA_016699065.1	0	0	1
GB_GCA_016700015.1	0	0	1
GB_GCA_018127705.1	0	1	0
GB_GCA_010201925.1			
GB_GCA_005697055.1	0	1	0
GB_GCA_013098655.1	0	1	0
GB_GCA_010202265.1			
GB_GCA_013098855.1	0	1	0
GB_GCA_013394755.1	0	1	0
GB_GCA_013100845.1	0	1	0
GB_GCA_005697215.1	0	1	0
GB_GCA_013100805.1	0	1	0
GB_GCA_013099015.1	0	1	0
GB_GCA_010202645.1			
GB_GCA_010202115.1			
GB_GCA_010202465.1			
GB_GCA_013098515.1	0	1	0
GB_GCA_013100825.1	0	1	0
GB_GCA_013099195.1	0	1	0
GB_GCA_010202845.1			
GB_GCA_005697395.1	0	1	0
RS_GCF_000803625.1	0	1	0
GB_GCA_018866205.1	0	1	0
GB_GCA_018866225.1	0	1	0
GB_GCA_005697565.1	0	1	0
GB_GCA_000503915.1			
GB_GCA_001029695.1	0	0	1
GB_GCA_016432585.1	1	0	0
GB_GCA_016927185.1	1	0	1
GB_GCA_018056575.1	1	0	0
GB_GCA_001829335.1	1	0	0
GB_GCA_017624275.1	0	1	0
GB_GCA_002070605.1	0	0	1
GB_GCA_017540815.1	0	1	0
GB_GCA_011524535.1	0	1	0
GB_GCA_000808095.1	0	1	1
RS_GCF_014201775.1			
RS_GCF_014201705.1			
RS_GCF_000222835.1	0	1	0
RS_GCF_000239475.1	0	1	0
RS_GCF_900099615.1			
RS_GCF_001936295.1	0	1	0
RS_GCF_014205895.1			
RS_GCF_014205885.1			
RS_GCF_000222305.1	0	1	0
RS_GCF_008931845.1			
RS_GCF_000500045.1	0	1	0
RS_GCF_000568715.1	0	1	0
GB_GCA_000019685.1	0	1	0
RS_GCF_001936255.1	0	1	0
RS_GCF_000568775.1	0	1	0
RS_GCF_000956315.1	0	1	0
RS_GCF_000568675.1	0	1	0
RS_GCF_000568795.1	0	1	0
RS_GCF_000518125.1	0	1	0
RS_GCF_000568755.1	0	1	0
RS_GCF_003076595.1	0	1	0
RS_GCF_014084025.1	0	1	0
RS_GCF_003606285.1	0	1	0
GB_GCA_013044245.1			
RS_GCF_004343725.1	1	0	0
RS_GCF_000219725.1			
GB_GCA_012517385.1			
GB_GCA_002293455.1			
RS_GCF_016616095.1			
RS_GCF_000214375.1	0	1	0
RS_GCF_000297095.1	0	1	0
RS_GCF_000214355.1	0	1	0
GB_GCA_009781915.1	0	1	0
GB_GCA_009780855.1	0	1	0
GB_GCA_009777535.1	0	1	0
GB_GCA_009781475.1	0	1	0
GB_GCA_009781635.1	0	1	0
GB_GCA_009784935.1	0	1	0
GB_GCA_009784975.1	0	1	0
GB_GCA_009787695.1	0	1	0
GB_GCA_009782555.1	0	1	0
RS_GCF_000468055.1	0	1	0
GB_GCA_905372025.1			
RS_GCF_000413055.1			
RS_GCF_000212415.1			
GB_GCA_017623685.1	0	1	0
GB_GCA_017504285.1	0	1	0
GB_GCA_017629095.1	0	1	0
GB_GCA_016294105.1	0	1	0
GB_GCA_017549025.1	0	1	0
GB_GCA_017416145.1	0	1	0
GB_GCA_017615885.1	0	1	0
GB_GCA_018066285.1	0	1	0
GB_GCA_017649985.1	0	1	0
GB_GCA_016285185.1	0	1	0
GB_GCA_012519415.1			
GB_GCA_017516535.1	0	1	0
GB_GCA_017614995.1	0	1	0
GB_GCA_014804085.1	0	1	0
GB_GCA_017539335.1	0	1	0
GB_GCA_017449285.1	0	1	0
GB_GCA_017450535.1	0	1	0
GB_GCA_016297415.1	0	1	0
RS_GCF_900497595.1	0	1	0
GB_GCA_900770075.1			
GB_GCA_002405675.1			
RS_GCF_900167025.1	0	1	0
GB_GCA_016283715.1	0	1	0
GB_GCA_017430425.1	0	1	0
GB_GCA_016282605.1	0	1	0
GB_GCA_902803735.1			
GB_GCA_017525605.1	0	1	0
GB_GCA_017934745.1	0	1	0
GB_GCA_017464425.1	0	1	0
GB_GCA_017484285.1	0	1	0
GB_GCA_017469785.1	0	1	0
GB_GCA_002368605.1			
GB_GCA_017430385.1	0	1	0
RS_GCF_014201975.1			
RS_GCF_017161305.1	0	1	0
GB_GCA_018064905.1	0	1	0
GB_GCA_002404895.1			
GB_GCA_902778325.1			
GB_GCA_905236465.1			
GB_GCA_017541745.1	0	1	0
GB_GCA_017534445.1	0	1	0
GB_GCA_017385925.1	0	1	0
GB_GCA_902802235.1			
GB_GCA_016288205.1	0	1	0
GB_GCA_902783155.1			
GB_GCA_017542825.1	0	1	0
GB_GCA_016281495.1	0	1	0
GB_GCA_002309305.1	0	1	0
GB_GCA_002362995.1			
GB_GCA_905236315.1			
GB_GCA_017392185.1	0	1	0
GB_GCA_902797055.1			
GB_GCA_017450845.1	0	1	0
RS_GCF_016117655.1	0	1	0
RS_GCF_014202035.1	0	1	0
GB_GCA_016294035.1	0	1	0
GB_GCA_016297525.1	0	1	0
GB_GCA_018384055.1	0	1	0
GB_GCA_016293645.1	0	1	0
GB_GCA_017935745.1	0	1	0
RS_GCF_000195275.1	0	1	0
GB_GCA_002449305.1			
GB_GCA_002394685.1			
GB_GCA_902783245.1			
GB_GCA_002314445.1	0	0	1
GB_GCA_002399405.1	0	0	1
RS_GCF_000464455.1			
RS_GCF_014334325.1			
RS_GCF_902983995.1			
GB_GCA_000413015.1	0	1	0
GB_GCA_017470085.1	0	1	0
GB_GCA_017446265.1	0	1	0
GB_GCA_017940005.1	0	1	0
GB_GCA_902772975.1			
GB_GCA_017551705.1	0	1	0
GB_GCA_017527755.1	0	1	0
GB_GCA_902792795.1			
GB_GCA_902799965.1			
GB_GCA_902781815.1			
GB_GCA_016290995.1	0	1	0
GB_GCA_002391235.1			
GB_GCA_017645785.1	0	1	0
GB_GCA_910584475.1			
GB_GCA_014804005.1	0	1	0
GB_GCA_016293765.1	0	1	0
GB_GCA_016293495.1	0	1	0
GB_GCA_018385415.1	0	1	0
GB_GCA_017553635.1	0	1	0
GB_GCA_905236565.1	0	1	0
GB_GCA_018066075.1	0	1	0
GB_GCA_018064525.1	0	1	0
GB_GCA_015061465.1	0	1	0
GB_GCA_018385315.1	0	1	0
GB_GCA_017548565.1	0	1	0
GB_GCA_016286365.1	0	1	0
GB_GCA_017962965.1	0	1	0
GB_GCA_017963165.1	0	1	0
GB_GCA_017551545.1	0	1	0
GB_GCA_017470605.1	0	1	0
RS_GCF_900111035.1			
RS_GCF_900113965.1			
GB_GCA_016293915.1	0	1	0
RS_GCF_000421345.1			
GB_GCA_902789325.1			
GB_GCA_004554075.1	0	1	0
GB_GCA_016286535.1	0	1	0
GB_GCA_016292805.1	0	1	0
GB_GCA_900769975.1			
GB_GCA_016297805.1	0	1	0
RS_GCF_014334335.1			
GB_GCA_902802305.1			
GB_GCA_902789625.1			
RS_GCF_000619925.1			
RS_GCF_000260795.1	0	1	0
GB_GCA_018385395.1	0	1	0
GB_GCA_900767955.1			
GB_GCA_014803985.1	0	1	0
GB_GCA_002432305.1			
GB_GCA_902797305.1			
GB_GCA_016297405.1	0	1	0
GB_GCA_017392945.1	0	1	0
GB_GCA_017381365.1	0	1	0
GB_GCA_905372235.1			
RS_GCF_900167145.1	0	1	0
GB_GCA_900769325.1			
GB_GCA_016293005.1	0	1	0
GB_GCA_900541945.1			
GB_GCA_902765135.1			
GB_GCA_900545635.1			
GB_GCA_016287815.1	0	1	0
RS_GCF_017893965.1	0	1	0
RS_GCF_017893945.1	0	1	0
GB_GCA_017395855.1	0	1	0
GB_GCA_012520945.1			
GB_GCA_001885315.1	0	0	1
GB_GCA_018432215.1	1	0	1
GB_GCA_017694555.1	0	1	0
GB_GCA_012519575.1	0	0	1
GB_GCA_012838745.1			
GB_GCA_001604405.1			
GB_GCA_001604385.1			
GB_GCA_003246765.1	1	0	1
GB_GCA_003252395.1	1	0	1
GB_GCA_003245785.1	1	0	1
RS_GCF_000447675.1	0	1	0
RS_GCF_000008185.1	0	1	0
RS_GCF_007830595.1	0	1	0
GB_GCA_002749205.1	1	1	0
GB_GCA_017453745.1	0	1	0
RS_GCF_000175895.1	0	1	0
RS_GCF_010365865.1			
RS_GCF_000775995.1			
RS_GCF_018336815.1			
RS_GCF_000413035.1	0	1	0
RS_GCF_017161225.1	0	0	0
RS_GCF_013348685.1	0	1	0
RS_GCF_013388315.1	0	1	0
RS_GCF_000187105.1	0	1	0
RS_GCF_015239375.1	0	1	0
RS_GCF_000008605.1	0	1	0
RS_GCF_015239395.1	0	1	0
GB_GCA_017694795.1	0	1	0
GB_GCA_903866345.1	1	0	0
GB_GCA_002428725.1	1	0	0
GB_GCA_002383375.1	1	0	0
GB_GCA_001896565.1	1	0	1
GB_GCA_011368145.1	1	0	1
GB_GCA_900163985.1	1	0	1
GB_GCA_017993015.1	1	0	1
GB_GCA_002425765.1			
GB_GCA_015657395.1	1	0	0
GB_GCA_012517645.1			
GB_GCA_002839315.1	1	0	0
GB_GCA_018816345.1			
GB_GCA_002412825.1			
GB_GCA_004525355.1	0	0	1
GB_GCA_016928955.1	1	0	1
GB_GCA_018262985.1	0	0	1
GB_GCA_016926955.1	1	0	1
GB_GCA_001829185.1			
GB_GCA_018815555.1			
GB_GCA_011370345.1	0	0	1
GB_GCA_011329335.1	1	0	1
GB_GCA_007127105.1	1	0	1
GB_GCA_007695055.1	1	0	0
GB_GCA_003552985.1	1	0	1
GB_GCA_003556605.1	1	0	1
GB_GCA_003552185.1	1	0	1
GB_GCA_007122715.1	1	0	1
GB_GCA_007130025.1	1	0	1
GB_GCA_007693485.1	1	0	0
GB_GCA_007693325.1	1	0	0
GB_GCA_007693945.1	1	0	0
GB_GCA_007695285.1	1	0	0
RS_GCF_000373545.1	1	0	0
RS_GCF_900156105.1			
GB_GCA_007695175.1	1	0	0
GB_GCA_007130865.1	1	0	1
GB_GCA_007133045.1	1	0	1
GB_GCA_007118855.1	1	0	1
GB_GCA_007135605.1	1	0	1
GB_GCA_007124155.1	1	0	1
GB_GCA_007128315.1	1	0	1
GB_GCA_007694005.1	1	0	0
RS_GCF_000507245.1	1	0	0
RS_GCF_000758165.1	0	0	1
GB_GCA_009991955.1			
GB_GCA_007128345.1	1	0	1
GB_GCA_007116075.1	1	0	0
GB_GCA_016938475.1	1	0	0
GB_GCA_012838895.1	0	0	1
GB_GCA_018433865.1	1	0	1
GB_GCA_002839355.1	1	0	0
GB_GCA_002839335.1	1	0	1
GB_GCA_012729295.1			
GB_GCA_012523305.1			
GB_GCA_002306015.1			
RS_GCF_000208385.1			
GB_GCA_003247345.1	1	0	1
RS_GCF_003429665.1	1	0	0
GB_GCA_018399495.1			
RS_GCF_016406725.1			
RS_GCF_000190435.1	1	0	0
GB_GCA_001896735.1	1	0	1
GB_GCA_012519125.1			
GB_GCA_009930195.1	1	0	0
GB_GCA_018433485.1	1	0	1
GB_GCA_001603105.1			
GB_GCA_012519115.1			
GB_GCA_012520155.1			
RS_GCF_000236685.1			
GB_GCA_012838275.1			
GB_GCA_002412585.1			
GB_GCA_016342655.1			
GB_GCA_905215015.1			
GB_GCA_902788205.1			
GB_GCA_017478205.1	0	1	0
GB_GCA_017694495.1	0	1	0
GB_GCA_900769955.1			
RS_GCF_009695635.1			
GB_GCA_019113245.1	0	1	0
GB_GCA_017694915.1	0	1	0
GB_GCA_002452215.1			
GB_GCA_002405195.1			
GB_GCA_017614375.1	0	1	0
GB_GCA_012728215.1			
GB_GCA_001940825.1	0	1	0
GB_GCA_017412555.1	0	1	0
GB_GCA_905236385.1			
GB_GCA_902773355.1			
GB_GCA_902803145.1			
RS_GCF_000143985.1			
RS_GCF_000378205.1			
GB_GCA_015493635.1	1	0	0
GB_GCA_003641695.1	1	0	1
RS_GCF_002087085.1	1	0	1
GB_GCA_016342585.1			
GB_GCA_016342525.1	1	0	0
RS_GCF_008329945.1			
RS_GCF_000426705.1			
RS_GCF_011812985.1			
RS_GCF_011812965.1			
RS_GCF_011812995.1			
GB_GCA_009784515.1	0	1	0
RS_GCF_900608495.1	1	0	1
GB_GCA_002084805.1	1	0	1
RS_GCF_008329965.1	1	0	1
RS_GCF_003346715.1	1	0	0
GB_GCA_016936615.1	1	0	0
GB_GCA_017405275.1	0	1	0
GB_GCA_902787125.1	0	1	0
GB_GCA_017642445.1	0	1	0
GB_GCA_017554185.1	0	1	0
GB_GCA_017535435.1	0	1	0
GB_GCA_009786125.1	0	1	0
GB_GCA_009783755.1	0	1	0
GB_GCA_009780675.1	0	1	0
GB_GCA_003645645.1	1	0	1
GB_GCA_013151965.1	1	0	0
GB_GCA_016929065.1	1	0	1
GB_GCA_016934415.1	1	0	1
GB_GCA_002238925.1	0	1	0
GB_GCA_016937215.1	1	0	0
GB_GCA_016935735.1	1	0	1
GB_GCA_016930085.1	1	0	1
GB_GCA_016786595.1	0	0	1
GB_GCA_009926305.1	1	0	0
GB_GCA_003696425.1	1	0	0
GB_GCA_903904735.1	1	0	0
GB_GCA_017853605.1	1	0	0
GB_GCA_900299035.1			
GB_GCA_903920005.1	1	0	0
GB_GCA_017302875.1	0	0	1
GB_GCA_903910235.1	1	0	0
GB_GCA_017859435.1	1	0	0
GB_GCA_018696795.1	1	0	0
GB_GCA_012960405.1			
GB_GCA_002726945.1	1	0	0
GB_GCA_001627845.1	1	0	0
GB_GCA_018699975.1	1	0	0
GB_GCA_014382365.1			
GB_GCA_015232315.1	0	0	1
GB_GCA_015231885.1	0	0	1
GB_GCA_015231825.1	0	0	1
GB_GCA_001781945.1			
GB_GCA_001783695.1			
GB_GCA_018829445.1			
GB_GCA_018830885.1			
GB_GCA_013141065.1			
RS_GCF_002872415.1	0	1	0
GB_GCA_002771665.1	1	0	0
RS_GCF_000447755.1	1	0	0
RS_GCF_000447795.1	1	0	0
RS_GCF_003346865.1	1	1	0
RS_GCF_002903145.1	0	1	0
RS_GCF_000443995.1	1	0	0
GB_GCA_001874305.1	1	0	0
RS_GCF_004006665.1	1	0	0
GB_GCA_002163155.1	1	0	0
GB_GCA_002366565.1	1	0	0
GB_GCA_002753895.1	1	0	0
GB_GCA_002712005.1	1	0	0
GB_GCA_017858255.1	1	0	0
GB_GCA_002786715.1	1	0	0
GB_GCA_018646195.1	1	0	0
GB_GCA_006226755.1	1	0	1
GB_GCA_016786485.1	0	0	1
GB_GCA_002711995.1	1	0	0
GB_GCA_001770015.1			
GB_GCA_018645025.1	1	0	0
GB_GCA_001770035.1			
GB_GCA_001769855.1			
GB_GCA_016784965.1	1	0	0
GB_GCA_018649885.1	1	0	0
GB_GCA_015232355.1	0	0	1
GB_GCA_015231955.1	0	0	1
RS_GCF_009208585.1	1	0	0
RS_GCF_004295685.1			
RS_GCF_014281055.1			
RS_GCF_009792895.1	0	1	0
GB_GCA_003339605.1	0	1	0
GB_GCA_018060885.1	1	0	0
RS_GCF_001748245.1			
GB_GCA_013215145.1	1	0	0
RS_GCF_004346105.1			
GB_GCA_013215275.1	1	0	0
GB_GCA_903928445.1	1	0	0
GB_GCA_016874735.1	1	0	0
GB_GCA_903915625.1	1	0	0
GB_GCA_016937175.1	1	0	0
GB_GCA_011048995.1	1	0	1
GB_GCA_002069885.1	0	0	1
GB_GCA_015697925.1	0	1	0
GB_GCA_016699045.1	0	0	1
GB_GCA_016699225.1	0	0	1
GB_GCA_016699185.1	0	0	1
GB_GCA_016699125.1	0	0	1
RS_GCF_000513475.1			
GB_GCA_003366055.1	1	1	0
GB_GCA_013138965.1			
GB_GCA_002030045.1	1	0	1
GB_GCA_016936235.1	1	0	1
GB_GCA_016744855.1	1	0	0
GB_GCA_002436025.1	1	0	0
GB_GCA_012516735.1	1	0	1
GB_GCA_012523605.1			
GB_GCA_014728175.1	1	0	0
GB_GCA_001412365.1	1	0	1
GB_GCA_016926475.1	1	0	1
GB_GCA_016934535.1	1	0	1
GB_GCA_016929715.1	1	0	1
GB_GCA_013343275.1			
RS_GCF_009617975.1			
GB_GCA_001761425.1			
GB_GCA_009392915.1			
GB_GCA_016699555.1	0	0	1
GB_GCA_000402355.1			
GB_GCA_000830275.1	1	0	0
GB_GCA_016932875.1	1	0	1
GB_GCA_018304425.1			
